annot_id,PAD#,Camera,"Lighting (lightbox, benchtop, benchtop dark)",black/white background,API,Sample,mg concentration (w/w mg/mg or w/v mg/mL),% Conc,missing_card
2740.0,81544,pixel,no light,black,Cisplatin,9ac_5,0.31581,31.6,False
2741.0,80824,ipad,benchtop,black,Cisplatin,9ac_6,0.31581,31.6,True
2742.0,80824,ipad,lightbox,black,Cisplatin,9ac_6,0.31581,31.6,True
2743.0,80824,ipad,no light,black,Cisplatin,9ac_6,0.31581,31.6,True
2744.0,80824,pixel,benchtop,black,Cisplatin,9ac_6,0.31581,31.6,True
2745.0,80824,pixel,lightbox,black,Cisplatin,9ac_6,0.31581,31.6,True
2746.0,80824,pixel,no light,black,Cisplatin,9ac_6,0.31581,31.6,True
2747.0,81549,ipad,benchtop,black,Cisplatin,9ac_7,0.31581,31.6,False
2748.0,81549,ipad,lightbox,black,Cisplatin,9ac_7,0.31581,31.6,False
2749.0,81549,ipad,no light,black,Cisplatin,9ac_7,0.31581,31.6,False
2750.0,81549,pixel,benchtop,black,Cisplatin,9ac_7,0.31581,31.6,False
2751.0,81549,pixel,lightbox,black,Cisplatin,9ac_7,0.31581,31.6,False
2752.0,81549,pixel,no light,black,Cisplatin,9ac_7,0.31581,31.6,False
2753.0,81275,ipad,benchtop,black,Cisplatin,9ac_8,0.31581,31.6,False
2754.0,81275,ipad,lightbox,black,Cisplatin,9ac_8,0.31581,31.6,False
2755.0,81275,ipad,no light,black,Cisplatin,9ac_8,0.31581,31.6,False
2756.0,81275,pixel,benchtop,black,Cisplatin,9ac_8,0.31581,31.6,False
2757.0,81275,pixel,lightbox,black,Cisplatin,9ac_8,0.31581,31.6,False
2758.0,81275,pixel,no light,black,Cisplatin,9ac_8,0.31581,31.6,False
2759.0,74930,ipad,benchtop,white,Cisplatin,55a_1,0.35211,35.2,False
2760.0,74930,ipad,lightbox,white,Cisplatin,55a_1,0.35211,35.2,False
2761.0,74930,ipad,no light,white,Cisplatin,55a_1,0.35211,35.2,False
2762.0,74930,pixel,benchtop,white,Cisplatin,55a_1,0.35211,35.2,False
2763.0,74930,pixel,lightbox,white,Cisplatin,55a_1,0.35211,35.2,False
2764.0,74930,pixel,no light,white,Cisplatin,55a_1,0.35211,35.2,False
2765.0,74909,ipad,lightbox,white,Cisplatin,55a_2,0.35211,35.2,False
2766.0,74909,pixel,benchtop,white,Cisplatin,55a_2,0.35211,35.2,False
2767.0,74909,pixel,lightbox,white,Cisplatin,55a_2,0.35211,35.2,False
2768.0,74909,pixel,no light,white,Cisplatin,55a_2,0.35211,35.2,False
2769.0,74906,ipad,benchtop,white,Cisplatin,55a_3,0.35211,35.2,False
2770.0,74906,ipad,lightbox,white,Cisplatin,55a_3,0.35211,35.2,False
2771.0,74906,ipad,no light,white,Cisplatin,55a_3,0.35211,35.2,False
2772.0,74906,pixel,benchtop,white,Cisplatin,55a_3,0.35211,35.2,False
2773.0,74906,pixel,lightbox,white,Cisplatin,55a_3,0.35211,35.2,False
2774.0,74906,pixel,no light,white,Cisplatin,55a_3,0.35211,35.2,False
2775.0,75051,ipad,benchtop,white,Cisplatin,55a_4,0.35211,35.2,False
2776.0,75051,ipad,lightbox,white,Cisplatin,55a_4,0.35211,35.2,False
2777.0,75051,ipad,no light,white,Cisplatin,55a_4,0.35211,35.2,False
2778.0,75051,pixel,benchtop,white,Cisplatin,55a_4,0.35211,35.2,False
2779.0,75051,pixel,lightbox,white,Cisplatin,55a_4,0.35211,35.2,False
2780.0,75051,pixel,no light,white,Cisplatin,55a_4,0.35211,35.2,False
2781.0,81545,ipad,benchtop,black,Cisplatin,55a_5,0.35211,35.2,False
2782.0,81545,ipad,lightbox,black,Cisplatin,55a_5,0.35211,35.2,False
2783.0,81545,ipad,no light,black,Cisplatin,55a_5,0.35211,35.2,False
2784.0,81545,pixel,benchtop,black,Cisplatin,55a_5,0.35211,35.2,False
2785.0,81545,pixel,lightbox,black,Cisplatin,55a_5,0.35211,35.2,False
2786.0,81545,pixel,no light,black,Cisplatin,55a_5,0.35211,35.2,False
2787.0,80531,ipad,benchtop,black,Cisplatin,55a_6,0.35211,35.2,False
2788.0,80531,ipad,lightbox,black,Cisplatin,55a_6,0.35211,35.2,False
2789.0,80531,ipad,no light,black,Cisplatin,55a_6,0.35211,35.2,False
2790.0,80531,pixel,benchtop,black,Cisplatin,55a_6,0.35211,35.2,False
2791.0,80531,pixel,lightbox,black,Cisplatin,55a_6,0.35211,35.2,False
2792.0,80531,pixel,no light,black,Cisplatin,55a_6,0.35211,35.2,False
2793.0,81964,ipad,benchtop,black,Cisplatin,55a_7,0.35211,35.2,False
2794.0,81964,ipad,lightbox,black,Cisplatin,55a_7,0.35211,35.2,False
2795.0,81964,ipad,no light,black,Cisplatin,55a_7,0.35211,35.2,False
2796.0,81964,pixel,benchtop,black,Cisplatin,55a_7,0.35211,35.2,False
2797.0,81964,pixel,lightbox,black,Cisplatin,55a_7,0.35211,35.2,False
2798.0,81964,pixel,no light,black,Cisplatin,55a_7,0.35211,35.2,False
2799.0,80335,ipad,benchtop,black,Cisplatin,55a_8,0.35211,35.2,False
2800.0,80335,ipad,lightbox,black,Cisplatin,55a_8,0.35211,35.2,False
2801.0,80335,ipad,no light,black,Cisplatin,55a_8,0.35211,35.2,False
2802.0,80335,pixel,benchtop,black,Cisplatin,55a_8,0.35211,35.2,False
2803.0,80335,pixel,lightbox,black,Cisplatin,55a_8,0.35211,35.2,False
2804.0,80335,pixel,no light,black,Cisplatin,55a_8,0.35211,35.2,False
2805.0,74935,ipad,benchtop,white,Cisplatin,v41_1,0.3465,34.7,False
2806.0,74935,ipad,lightbox,white,Cisplatin,v41_1,0.3465,34.7,False
2807.0,74935,ipad,no light,white,Cisplatin,v41_1,0.3465,34.7,False
2808.0,74935,pixel,benchtop,white,Cisplatin,v41_1,0.3465,34.7,False
2809.0,74935,pixel,lightbox,white,Cisplatin,v41_1,0.3465,34.7,False
2810.0,74935,pixel,no light,white,Cisplatin,v41_1,0.3465,34.7,False
2811.0,74936,ipad,benchtop,white,Cisplatin,v41_2,0.3465,34.7,False
2812.0,74936,ipad,lightbox,white,Cisplatin,v41_2,0.3465,34.7,False
2813.0,74936,ipad,no light,white,Cisplatin,v41_2,0.3465,34.7,False
2814.0,74936,pixel,benchtop,white,Cisplatin,v41_2,0.3465,34.7,False
2815.0,74936,pixel,lightbox,white,Cisplatin,v41_2,0.3465,34.7,False
2816.0,74936,pixel,no light,white,Cisplatin,v41_2,0.3465,34.7,False
2817.0,74937,ipad,benchtop,white,Cisplatin,v41_3,0.3465,34.7,False
2818.0,74937,ipad,lightbox,white,Cisplatin,v41_3,0.3465,34.7,False
2819.0,74937,ipad,no light,white,Cisplatin,v41_3,0.3465,34.7,False
2820.0,74937,pixel,benchtop,white,Cisplatin,v41_3,0.3465,34.7,False
2821.0,74937,pixel,lightbox,white,Cisplatin,v41_3,0.3465,34.7,False
2822.0,74937,pixel,no light,white,Cisplatin,v41_3,0.3465,34.7,False
2823.0,74934,ipad,benchtop,white,Cisplatin,v41_4,0.3465,34.7,False
2824.0,74934,ipad,lightbox,white,Cisplatin,v41_4,0.3465,34.7,False
2825.0,74934,ipad,no light,white,Cisplatin,v41_4,0.3465,34.7,False
2826.0,74934,pixel,benchtop,white,Cisplatin,v41_4,0.3465,34.7,False
2827.0,74934,pixel,lightbox,white,Cisplatin,v41_4,0.3465,34.7,False
2828.0,74934,pixel,no light,white,Cisplatin,v41_4,0.3465,34.7,False
2829.0,80336,ipad,benchtop,black,Cisplatin,v41_5,0.3465,34.7,False
2830.0,80336,ipad,lightbox,black,Cisplatin,v41_5,0.3465,34.7,False
2831.0,80336,ipad,no light,black,Cisplatin,v41_5,0.3465,34.7,False
2832.0,80336,pixel,benchtop,black,Cisplatin,v41_5,0.3465,34.7,False
2833.0,80336,pixel,lightbox,black,Cisplatin,v41_5,0.3465,34.7,False
2834.0,80336,pixel,no light,black,Cisplatin,v41_5,0.3465,34.7,False
2835.0,81546,ipad,benchtop,black,Cisplatin,v41_6,0.3465,34.7,False
2836.0,81546,ipad,lightbox,black,Cisplatin,v41_6,0.3465,34.7,False
2837.0,81546,ipad,no light,black,Cisplatin,v41_6,0.3465,34.7,False
2838.0,81546,pixel,benchtop,black,Cisplatin,v41_6,0.3465,34.7,False
2839.0,81546,pixel,lightbox,black,Cisplatin,v41_6,0.3465,34.7,False
2840.0,81546,pixel,no light,black,Cisplatin,v41_6,0.3465,34.7,False
2841.0,81859,ipad,benchtop,black,Cisplatin,v41_7,0.3465,34.7,False
2842.0,81859,ipad,lightbox,black,Cisplatin,v41_7,0.3465,34.7,False
2843.0,81859,ipad,no light,black,Cisplatin,v41_7,0.3465,34.7,False
2844.0,81859,pixel,benchtop,black,Cisplatin,v41_7,0.3465,34.7,False
2845.0,81859,pixel,lightbox,black,Cisplatin,v41_7,0.3465,34.7,False
2846.0,81859,pixel,no light,black,Cisplatin,v41_7,0.3465,34.7,False
2847.0,80260,ipad,benchtop,black,Cisplatin,v41_8,0.3465,34.7,False
2848.0,80260,ipad,lightbox,black,Cisplatin,v41_8,0.3465,34.7,False
2849.0,80260,ipad,no light,black,Cisplatin,v41_8,0.3465,34.7,False
2850.0,80260,pixel,benchtop,black,Cisplatin,v41_8,0.3465,34.7,False
2851.0,80260,pixel,lightbox,black,Cisplatin,v41_8,0.3465,34.7,False
2852.0,80260,pixel,no light,black,Cisplatin,v41_8,0.3465,34.7,False
2853.0,74899,ipad,benchtop,white,Cisplatin,2b3_1,0.35244,35.2,False
2854.0,74899,ipad,lightbox,white,Cisplatin,2b3_1,0.35244,35.2,False
2855.0,74899,ipad,no light,white,Cisplatin,2b3_1,0.35244,35.2,False
2856.0,74899,pixel,benchtop,white,Cisplatin,2b3_1,0.35244,35.2,False
2857.0,74899,pixel,lightbox,white,Cisplatin,2b3_1,0.35244,35.2,False
2858.0,74899,pixel,no light,white,Cisplatin,2b3_1,0.35244,35.2,False
2859.0,74900,ipad,benchtop,white,Cisplatin,2b3_2,0.35244,35.2,False
2860.0,74900,ipad,lightbox,white,Cisplatin,2b3_2,0.35244,35.2,False
2861.0,74900,ipad,no light,white,Cisplatin,2b3_2,0.35244,35.2,False
2862.0,74900,pixel,benchtop,white,Cisplatin,2b3_2,0.35244,35.2,False
2863.0,74900,pixel,lightbox,white,Cisplatin,2b3_2,0.35244,35.2,False
2864.0,74900,pixel,no light,white,Cisplatin,2b3_2,0.35244,35.2,False
2865.0,74901,ipad,benchtop,white,Cisplatin,2b3_3,0.35244,35.2,False
2866.0,74901,ipad,lightbox,white,Cisplatin,2b3_3,0.35244,35.2,False
2867.0,74901,ipad,no light,white,Cisplatin,2b3_3,0.35244,35.2,False
2868.0,74901,pixel,benchtop,white,Cisplatin,2b3_3,0.35244,35.2,False
2869.0,74901,pixel,lightbox,white,Cisplatin,2b3_3,0.35244,35.2,False
2870.0,74901,pixel,no light,white,Cisplatin,2b3_3,0.35244,35.2,False
2871.0,74898,ipad,benchtop,white,Cisplatin,2b3_4,0.35244,35.2,False
2872.0,74898,ipad,lightbox,white,Cisplatin,2b3_4,0.35244,35.2,False
2873.0,74898,ipad,no light,white,Cisplatin,2b3_4,0.35244,35.2,False
2874.0,74898,pixel,benchtop,white,Cisplatin,2b3_4,0.35244,35.2,False
2875.0,74898,pixel,lightbox,white,Cisplatin,2b3_4,0.35244,35.2,False
2876.0,74898,pixel,no light,white,Cisplatin,2b3_4,0.35244,35.2,False
2877.0,80257,ipad,benchtop,black,Cisplatin,2b3_5,0.35244,35.2,False
2878.0,80257,ipad,lightbox,black,Cisplatin,2b3_5,0.35244,35.2,False
2879.0,80257,ipad,no light,black,Cisplatin,2b3_5,0.35244,35.2,False
2880.0,80257,pixel,benchtop,black,Cisplatin,2b3_5,0.35244,35.2,False
2881.0,80257,pixel,lightbox,black,Cisplatin,2b3_5,0.35244,35.2,False
2882.0,80257,pixel,no light,black,Cisplatin,2b3_5,0.35244,35.2,False
2883.0,80258,ipad,benchtop,black,Cisplatin,2b3_6,0.35244,35.2,False
2884.0,80258,ipad,lightbox,black,Cisplatin,2b3_6,0.35244,35.2,False
2885.0,80258,ipad,no light,black,Cisplatin,2b3_6,0.35244,35.2,False
2886.0,80258,pixel,benchtop,black,Cisplatin,2b3_6,0.35244,35.2,False
2887.0,80258,pixel,lightbox,black,Cisplatin,2b3_6,0.35244,35.2,False
2888.0,80258,pixel,no light,black,Cisplatin,2b3_6,0.35244,35.2,False
2889.0,80261,ipad,benchtop,black,Cisplatin,2b3_7,0.35244,35.2,False
2890.0,80261,ipad,lightbox,black,Cisplatin,2b3_7,0.35244,35.2,False
2891.0,80261,ipad,no light,black,Cisplatin,2b3_7,0.35244,35.2,False
2892.0,80261,pixel,benchtop,black,Cisplatin,2b3_7,0.35244,35.2,False
2893.0,80261,pixel,lightbox,black,Cisplatin,2b3_7,0.35244,35.2,False
2894.0,80261,pixel,no light,black,Cisplatin,2b3_7,0.35244,35.2,False
2895.0,81706,ipad,benchtop,black,Cisplatin,2b3_8,0.35244,35.2,False
2896.0,81706,ipad,lightbox,black,Cisplatin,2b3_8,0.35244,35.2,False
2897.0,81706,ipad,no light,black,Cisplatin,2b3_8,0.35244,35.2,False
2898.0,81706,pixel,benchtop,black,Cisplatin,2b3_8,0.35244,35.2,False
2899.0,81706,pixel,lightbox,black,Cisplatin,2b3_8,0.35244,35.2,False
2900.0,81706,pixel,no light,black,Cisplatin,2b3_8,0.35244,35.2,False
2901.0,74903,ipad,benchtop,white,Cisplatin,409e_1,0.33495,33.5,False
2902.0,74903,ipad,lightbox,white,Cisplatin,409e_1,0.33495,33.5,False
2903.0,74903,ipad,no light,white,Cisplatin,409e_1,0.33495,33.5,False
2904.0,74903,pixel,benchtop,white,Cisplatin,409e_1,0.33495,33.5,False
2905.0,74903,pixel,lightbox,white,Cisplatin,409e_1,0.33495,33.5,False
2906.0,74903,pixel,no light,white,Cisplatin,409e_1,0.33495,33.5,False
2907.0,74904,ipad,benchtop,white,Cisplatin,409e_2,0.33495,33.5,False
2908.0,74904,ipad,lightbox,white,Cisplatin,409e_2,0.33495,33.5,False
2909.0,74904,ipad,no light,white,Cisplatin,409e_2,0.33495,33.5,False
2910.0,74904,pixel,benchtop,white,Cisplatin,409e_2,0.33495,33.5,False
2911.0,74904,pixel,lightbox,white,Cisplatin,409e_2,0.33495,33.5,False
2912.0,74904,pixel,no light,white,Cisplatin,409e_2,0.33495,33.5,False
2913.0,74905,ipad,benchtop,white,Cisplatin,409e_3,0.33495,33.5,False
2914.0,74905,ipad,lightbox,white,Cisplatin,409e_3,0.33495,33.5,False
2915.0,74905,ipad,no light,white,Cisplatin,409e_3,0.33495,33.5,False
2916.0,74905,pixel,benchtop,white,Cisplatin,409e_3,0.33495,33.5,False
2917.0,74905,pixel,lightbox,white,Cisplatin,409e_3,0.33495,33.5,False
2918.0,74905,pixel,no light,white,Cisplatin,409e_3,0.33495,33.5,False
2919.0,74902,ipad,benchtop,white,Cisplatin,409e_4,0.33495,33.5,False
2920.0,74902,ipad,lightbox,white,Cisplatin,409e_4,0.33495,33.5,False
2921.0,74902,ipad,no light,white,Cisplatin,409e_4,0.33495,33.5,False
2922.0,74902,pixel,benchtop,white,Cisplatin,409e_4,0.33495,33.5,False
2923.0,74902,pixel,lightbox,white,Cisplatin,409e_4,0.33495,33.5,False
2924.0,74902,pixel,no light,white,Cisplatin,409e_4,0.33495,33.5,False
2925.0,81869,ipad,benchtop,black,Cisplatin,409e_5,0.33495,33.5,False
2926.0,81869,ipad,lightbox,black,Cisplatin,409e_5,0.33495,33.5,False
2927.0,81869,ipad,no light,black,Cisplatin,409e_5,0.33495,33.5,False
2928.0,81869,pixel,benchtop,black,Cisplatin,409e_5,0.33495,33.5,False
2929.0,81869,pixel,lightbox,black,Cisplatin,409e_5,0.33495,33.5,False
2930.0,81869,pixel,no light,black,Cisplatin,409e_5,0.33495,33.5,False
2931.0,81962,ipad,benchtop,black,Cisplatin,409e_6,0.33495,33.5,False
2932.0,81962,ipad,lightbox,black,Cisplatin,409e_6,0.33495,33.5,False
2933.0,81962,ipad,no light,black,Cisplatin,409e_6,0.33495,33.5,False
2934.0,81962,pixel,benchtop,black,Cisplatin,409e_6,0.33495,33.5,False
2935.0,81962,pixel,lightbox,black,Cisplatin,409e_6,0.33495,33.5,False
2936.0,81962,pixel,no light,black,Cisplatin,409e_6,0.33495,33.5,False
2937.0,81868,ipad,benchtop,black,Cisplatin,409e_7,0.33495,33.5,False
2938.0,81868,ipad,lightbox,black,Cisplatin,409e_7,0.33495,33.5,False
2939.0,81868,ipad,no light,black,Cisplatin,409e_7,0.33495,33.5,False
2940.0,81868,pixel,benchtop,black,Cisplatin,409e_7,0.33495,33.5,False
2941.0,81868,pixel,lightbox,black,Cisplatin,409e_7,0.33495,33.5,False
2942.0,81868,pixel,no light,black,Cisplatin,409e_7,0.33495,33.5,False
2943.0,79848,ipad,benchtop,black,Cisplatin,409e_8,0.33495,33.5,False
2944.0,79848,ipad,lightbox,black,Cisplatin,409e_8,0.33495,33.5,False
2945.0,79848,ipad,no light,black,Cisplatin,409e_8,0.33495,33.5,False
2946.0,79848,pixel,benchtop,black,Cisplatin,409e_8,0.33495,33.5,False
2947.0,79848,pixel,lightbox,black,Cisplatin,409e_8,0.33495,33.5,False
2948.0,79848,pixel,no light,black,Cisplatin,409e_8,0.33495,33.5,False
2949.0,81708,ipad,benchtop,white,Methotrexate (oral),gj30_1,0.05486869031,5.5,False
2950.0,81708,ipad,lightbox,white,Methotrexate (oral),gj30_1,0.05486869031,5.5,False
2951.0,81708,ipad,no light,white,Methotrexate (oral),gj30_1,0.05486869031,5.5,False
2952.0,81708,pixel,benchtop,white,Methotrexate (oral),gj30_1,0.05486869031,5.5,False
2953.0,81708,pixel,lightbox,white,Methotrexate (oral),gj30_1,0.05486869031,5.5,False
2954.0,81708,pixel,no light,white,Methotrexate (oral),gj30_1,0.05486869031,5.5,False
2955.0,81709,ipad,benchtop,white,Methotrexate (oral),gj30_2,0.05486869031,5.5,False
2956.0,81709,ipad,lightbox,white,Methotrexate (oral),gj30_2,0.05486869031,5.5,False
2957.0,81709,ipad,no light,white,Methotrexate (oral),gj30_2,0.05486869031,5.5,False
2958.0,81709,pixel,benchtop,white,Methotrexate (oral),gj30_2,0.05486869031,5.5,False
2959.0,81709,pixel,no light,white,Methotrexate (oral),gj30_2,0.05486869031,5.5,False
2960.0,80360,ipad,benchtop,white,Methotrexate (oral),gj30_3,0.05486869031,5.5,False
2961.0,80360,ipad,lightbox,white,Methotrexate (oral),gj30_3,0.05486869031,5.5,False
2962.0,80360,ipad,no light,white,Methotrexate (oral),gj30_3,0.05486869031,5.5,False
2963.0,80360,pixel,benchtop,white,Methotrexate (oral),gj30_3,0.05486869031,5.5,False
2964.0,80360,pixel,lightbox,white,Methotrexate (oral),gj30_3,0.05486869031,5.5,False
2965.0,80360,pixel,no light,white,Methotrexate (oral),gj30_3,0.05486869031,5.5,False
2966.0,80361,ipad,benchtop,white,Methotrexate (oral),gj30_4,0.05486869031,5.5,False
2967.0,80361,ipad,lightbox,white,Methotrexate (oral),gj30_4,0.05486869031,5.5,False
2968.0,80361,ipad,no light,white,Methotrexate (oral),gj30_4,0.05486869031,5.5,False
2969.0,80361,pixel,benchtop,white,Methotrexate (oral),gj30_4,0.05486869031,5.5,False
2970.0,80361,pixel,lightbox,white,Methotrexate (oral),gj30_4,0.05486869031,5.5,False
2971.0,80361,pixel,no light,white,Methotrexate (oral),gj30_4,0.05486869031,5.5,False
2972.0,80365,ipad,benchtop,white,Methotrexate (oral),gj30_5,0.05486869031,5.5,False
2973.0,80365,ipad,lightbox,white,Methotrexate (oral),gj30_5,0.05486869031,5.5,False
2974.0,80365,ipad,no light,white,Methotrexate (oral),gj30_5,0.05486869031,5.5,False
2975.0,80365,pixel,benchtop,white,Methotrexate (oral),gj30_5,0.05486869031,5.5,False
2976.0,80365,pixel,lightbox,white,Methotrexate (oral),gj30_5,0.05486869031,5.5,False
2977.0,80365,pixel,no light,white,Methotrexate (oral),gj30_5,0.05486869031,5.5,False
2978.0,80359,ipad,benchtop,black,Methotrexate (oral),gj30_6,0.05486869031,5.5,False
2979.0,80359,ipad,lightbox,black,Methotrexate (oral),gj30_6,0.05486869031,5.5,False
2980.0,80359,ipad,no light,black,Methotrexate (oral),gj30_6,0.05486869031,5.5,False
2981.0,80359,pixel,benchtop,black,Methotrexate (oral),gj30_6,0.05486869031,5.5,False
2982.0,80359,pixel,lightbox,black,Methotrexate (oral),gj30_6,0.05486869031,5.5,False
2983.0,80359,pixel,no light,black,Methotrexate (oral),gj30_6,0.05486869031,5.5,False
2984.0,80970,ipad,benchtop,black,Methotrexate (oral),gj30_7,0.05486869031,5.5,False
2985.0,80970,ipad,lightbox,black,Methotrexate (oral),gj30_7,0.05486869031,5.5,False
2986.0,80970,ipad,no light,black,Methotrexate (oral),gj30_7,0.05486869031,5.5,False
2987.0,80970,pixel,benchtop,black,Methotrexate (oral),gj30_7,0.05486869031,5.5,False
2988.0,80970,pixel,lightbox,black,Methotrexate (oral),gj30_7,0.05486869031,5.5,False
2989.0,80970,pixel,no light,black,Methotrexate (oral),gj30_7,0.05486869031,5.5,False
2990.0,81705,ipad,benchtop,black,Methotrexate (oral),gj30_8,0.05486869031,5.5,True
2991.0,81705,ipad,lightbox,black,Methotrexate (oral),gj30_8,0.05486869031,5.5,True
2992.0,81705,ipad,no light,black,Methotrexate (oral),gj30_8,0.05486869031,5.5,True
2993.0,81705,pixel,benchtop,black,Methotrexate (oral),gj30_8,0.05486869031,5.5,True
2994.0,81705,pixel,lightbox,black,Methotrexate (oral),gj30_8,0.05486869031,5.5,True
2995.0,81705,pixel,no light,black,Methotrexate (oral),gj30_8,0.05486869031,5.5,True
2996.0,80364,ipad,benchtop,black,Methotrexate (oral),gj30_9,0.05486869031,5.5,False
2997.0,80364,ipad,lightbox,black,Methotrexate (oral),gj30_9,0.05486869031,5.5,False
2998.0,80364,ipad,no light,black,Methotrexate (oral),gj30_9,0.05486869031,5.5,False
2999.0,80364,pixel,benchtop,black,Methotrexate (oral),gj30_9,0.05486869031,5.5,False
3000.0,80364,pixel,lightbox,black,Methotrexate (oral),gj30_9,0.05486869031,5.5,False
3001.0,80364,pixel,no light,black,Methotrexate (oral),gj30_9,0.05486869031,5.5,False
3002.0,80337,ipad,benchtop,black,Methotrexate (oral),gj30_10,0.05486869031,5.5,False
3003.0,80337,ipad,lightbox,black,Methotrexate (oral),gj30_10,0.05486869031,5.5,False
3004.0,80337,ipad,no light,black,Methotrexate (oral),gj30_10,0.05486869031,5.5,False
3005.0,80337,pixel,benchtop,black,Methotrexate (oral),gj30_10,0.05486869031,5.5,False
3006.0,80337,pixel,lightbox,black,Methotrexate (oral),gj30_10,0.05486869031,5.5,False
3007.0,80337,pixel,no light,black,Methotrexate (oral),gj30_10,0.05486869031,5.5,False
3008.0,81704,ipad,benchtop,white,Methotrexate (oral),596_1,0.02503449197,2.5,False
3009.0,81704,ipad,lightbox,white,Methotrexate (oral),596_1,0.02503449197,2.5,False
3010.0,81704,ipad,no light,white,Methotrexate (oral),596_1,0.02503449197,2.5,False
3011.0,81704,pixel,benchtop,white,Methotrexate (oral),596_1,0.02503449197,2.5,False
3012.0,81704,pixel,lightbox,white,Methotrexate (oral),596_1,0.02503449197,2.5,False
3013.0,81704,pixel,no light,white,Methotrexate (oral),596_1,0.02503449197,2.5,False
3014.0,79853,ipad,benchtop,white,Methotrexate (oral),596_2,0.02503449197,2.5,False
3015.0,79853,ipad,lightbox,white,Methotrexate (oral),596_2,0.02503449197,2.5,False
3016.0,79853,ipad,no light,white,Methotrexate (oral),596_2,0.02503449197,2.5,False
3017.0,79853,pixel,benchtop,white,Methotrexate (oral),596_2,0.02503449197,2.5,False
3018.0,79853,pixel,lightbox,white,Methotrexate (oral),596_2,0.02503449197,2.5,False
3019.0,79853,pixel,no light,white,Methotrexate (oral),596_2,0.02503449197,2.5,False
3020.0,80966,ipad,benchtop,white,Methotrexate (oral),596_3,0.02503449197,2.5,False
3021.0,80966,ipad,lightbox,white,Methotrexate (oral),596_3,0.02503449197,2.5,False
3022.0,80966,ipad,no light,white,Methotrexate (oral),596_3,0.02503449197,2.5,False
3023.0,80966,pixel,benchtop,white,Methotrexate (oral),596_3,0.02503449197,2.5,False
3024.0,80966,pixel,lightbox,white,Methotrexate (oral),596_3,0.02503449197,2.5,False
3025.0,80966,pixel,no light,white,Methotrexate (oral),596_3,0.02503449197,2.5,False
3026.0,81548,ipad,benchtop,white,Methotrexate (oral),596_4,0.02503449197,2.5,False
3027.0,81548,ipad,lightbox,white,Methotrexate (oral),596_4,0.02503449197,2.5,False
3028.0,81548,ipad,no light,white,Methotrexate (oral),596_4,0.02503449197,2.5,False
3029.0,81548,pixel,benchtop,white,Methotrexate (oral),596_4,0.02503449197,2.5,False
3030.0,81548,pixel,lightbox,white,Methotrexate (oral),596_4,0.02503449197,2.5,False
3031.0,81548,pixel,no light,white,Methotrexate (oral),596_4,0.02503449197,2.5,False
3032.0,81547,ipad,benchtop,white,Methotrexate (oral),596_5,0.02503449197,2.5,False
3033.0,81547,ipad,lightbox,white,Methotrexate (oral),596_5,0.02503449197,2.5,False
3034.0,81547,ipad,no light,white,Methotrexate (oral),596_5,0.02503449197,2.5,False
3035.0,81547,pixel,benchtop,white,Methotrexate (oral),596_5,0.02503449197,2.5,False
3036.0,81547,pixel,lightbox,white,Methotrexate (oral),596_5,0.02503449197,2.5,False
3037.0,81547,pixel,no light,white,Methotrexate (oral),596_5,0.02503449197,2.5,False
3038.0,81177,ipad,benchtop,black,Methotrexate (oral),596_6,0.02503449197,2.5,False
3039.0,81177,ipad,lightbox,black,Methotrexate (oral),596_6,0.02503449197,2.5,False
3040.0,81177,ipad,no light,black,Methotrexate (oral),596_6,0.02503449197,2.5,False
3041.0,81177,pixel,benchtop,black,Methotrexate (oral),596_6,0.02503449197,2.5,False
